  0.67037980  0.57487081  0.02057215
 -0.05892169 -0.96973829 -0.03210369
 -0.58703324 -0.40589717  0.01436220
  0.33684238  0.53915559  0.31319935
 -0.17608234 -0.57915746 -0.28041084
 -0.88629444 -0.33872787 -0.00320214
  0.73076543  0.22507019  0.05329157
  0.45897660 -0.47038318 -0.06145742
 -0.74401314  0.93405620  0.00042966
 -0.22173439 -0.53428977 -0.15928666
  0.98140517 -0.19664374  0.00318295
  0.99912346  0.74890392  0.00006731
  0.29091622  0.16090014  0.19045171
 -0.75066475  0.85308903  0.00087683
 -0.37658595  0.86789715  0.03754954
 -0.11780939  0.36453123  0.42398535
  0.46575265  0.71667720  0.06749901
 -0.55202891  0.84934998  0.01003423
  0.95153876 -0.60023737  0.00019954
 -0.63550748  0.73178574  0.00934932
  0.55522726  0.15120868  0.21971062
  0.70555554  0.52063901  0.01814069
 -0.80526632 -0.83607420  0.00043200
 -0.13804658  0.61132838  0.60467154
 -0.55060939  0.28444716 -0.12351594
 -0.38679578  0.11331749 -0.27572981
  0.77010150 -0.23234714  0.03687666
  0.55254617  0.85929259  0.00983348
 -0.29725374  0.09612690 -0.15784060
  0.12896507 -0.49693379 -0.61290773
 -0.01632431  0.00627293  0.11279424
  0.21344899 -0.35945933 -0.24971883
 -0.10581684  0.09752457  0.09727697
  0.08395550 -0.49830917 -0.63071567
  0.69112416 -0.02557056  0.11676408
  0.61095906 -0.24066431  0.12214067
 -0.63396681  0.04206527 -0.16724973
 -0.64911548 -0.85170516  0.00139551
  0.95353535 -0.51278270  0.00058978
 -0.50110384  0.66103080  0.05589361
  0.70355474 -0.92907717 -0.00060604
 -0.10392378 -0.81256314 -0.14578716
  0.98634989  0.21909051  0.00261318
 -0.05192808 -0.63205177 -0.48120381
 -0.75201842  0.08022927 -0.06641026
  0.78444040 -0.00661088  0.05022618
 -0.26819651 -0.23036964  0.27688551
  0.97677192 -0.87932248 -0.00000403
 -0.07265432 -0.54935205 -0.48698912
  0.32956884  0.69197106  0.19884118
  0.12797276  0.52048293  0.69764935
  0.36707878  0.14870905  0.27589307
 -0.41512435 -0.59185069 -0.00077061
 -0.41892210 -0.15409424 -0.08143804
 -0.71916143  0.00439168 -0.08997844
  0.08610210 -0.35505188 -0.27126551
  0.84618238 -0.52090068  0.00172572
 -0.39269478  0.55829488  0.17620398
 -0.75580794  0.12723354 -0.05962428
  0.77633125  0.72029618  0.00245091
 -0.62295763  0.38267939 -0.03731631
 -0.71230002  0.16140878 -0.08035441
  0.00720615 -0.77911299 -0.24772851
 -0.05121028  0.29119769  0.24806478
 -0.37920965 -0.36993598  0.12748436
 -0.71004548  0.61767694  0.00406259
 -0.25323484  0.19868212 -0.06438355
 -0.71739257  0.57847590  0.00255330
  0.29966727  0.50599355  0.38283251
  0.63801318  0.56690975  0.02965468
  0.12953511  0.71846502  0.38389337
  0.09956934  0.74832995  0.33743275
  0.49613705  0.61527785  0.08832000
 -0.05212012  0.99142506  0.03268915
 -0.90327604 -0.34125971 -0.00260413
  0.40427347  0.63991805  0.15913439
  0.15856486  0.96676881  0.03637249
  0.64227983 -0.18159672  0.12703341
  0.51947317  0.00621092  0.30894417
 -0.09856707 -0.59599825 -0.43618284
 -0.94058566 -0.35824615 -0.00142333
 -0.56180982  0.84910287  0.00909455
  0.56874369 -0.24063329  0.15065492
 -0.50223814 -0.37785214  0.04151534
  0.79875403  0.71179476  0.00193630
 -0.19257601  0.21532834  0.03385197
 -0.04430642  0.69774035  0.49387982
  0.56649739 -0.23908691  0.15326801
 -0.34314309  0.62596024  0.22811905
 -0.22581365  0.57830896  0.48300283
  0.10953004  0.08522621 -0.00476605
  0.06107060 -0.21121563  0.07787874
  0.60500982 -0.59497246 -0.01517745
 -0.84735507  0.44500389 -0.00356322
 -0.82949576  0.31275298 -0.01335932
 -0.20296316 -0.43890762 -0.01538948
  0.06164379  0.79433683  0.25369645
  0.46725086  0.76577895  0.04754920
  0.32268802 -0.17610942  0.19883713
 -0.36909143 -0.21418099  0.08033525
  0.65289187 -0.20799637  0.10786651
 -0.08802141  0.27155441  0.19547549
  0.33938874 -0.58295064 -0.25825730
 -0.50137984  0.36034889 -0.05805246
  0.32380588  0.19710876  0.21755735
 -0.26689925  0.09641168 -0.10237517
 -0.38989586 -0.43259934  0.08451989
  0.60387378  0.77982065  0.01192897
  0.32913757  0.21634494  0.21750367
 -0.93214028 -0.68857927  0.00020740
  0.39617496  0.84088760  0.04346295
  0.06965713  0.78440608  0.27173119
 -0.86881040 -0.13700101 -0.01532245
 -0.36969175  0.07449182 -0.26151371
  0.41476807 -0.30736589  0.09554480
 -0.99080632 -0.75100736  0.00006298
 -0.06105142 -0.23530320  0.27699185
 -0.64655815  0.64856736  0.01075417
  0.64642933 -0.68899442 -0.00802990
  0.34159175 -0.81446616 -0.07703073
 -0.95695212  0.53673315 -0.00031565
  0.91435768 -0.12108349  0.00982838
 -0.30497389 -0.80599142 -0.04045960
  0.24207764 -0.23806408  0.02962520
 -0.87210931 -0.00018156 -0.01941557
  0.56802618 -0.32230679  0.08909759
 -0.46436232 -0.97219295  0.00006197
 -0.78499580  0.30276043 -0.02246176
  0.97060843 -0.26196969  0.00288569
  0.94947249 -0.72401835  0.00000867
  0.51787534  0.51534891  0.10060258
 -0.09360211 -0.41359896 -0.15126389
  0.22126376 -0.38417643 -0.29874654
  0.25007739 -0.75080080 -0.20358168
  0.98765868 -0.26468563  0.00222709
  0.19094976  0.92993634  0.05074647
 -0.87551673  0.13834263 -0.01638739
  0.93593585  0.43616444  0.00172981
  0.39825533  0.91852982  0.01938218
  0.40339913 -0.69739466 -0.11102464
 -0.11127203  0.17224532  0.07695312
 -0.44542879 -0.72758911 -0.00635260
  0.40447539 -0.75889388 -0.07610254
 -0.44683384  0.98150215  0.00623308
 -0.77658444 -0.31748206 -0.01070498
  0.33243905  0.32119090  0.23698404
  0.77108892 -0.47728438  0.00563602
  0.54613780  0.74314162  0.02802350
 -0.09215991  0.64879328  0.58602731
 -0.60233067  0.63598456  0.01935227
 -0.99418672  0.35696650 -0.00126613
  0.65173242  0.42535097  0.04495057
 -0.22165668 -0.97659420 -0.01308667
 -0.58581046 -0.70366175  0.00517914
  0.21231464  0.83537500  0.12351649
  0.30613742 -0.48103513 -0.30324548
  0.75839347  0.34370593  0.02440237
 -0.18627367  0.19037359  0.02434515
 -0.37047264  0.09864953 -0.26353758
  0.89826289 -0.12947394  0.01189551
  0.15496692  0.29252772  0.19716467
 -0.21027337  0.73658254  0.26722708
  0.44905877 -0.97621536 -0.00640066
 -0.07361524  0.22335118  0.11699590
 -0.75913412 -0.96381631  0.00022273
 -0.83101644  0.15977063 -0.02581074
  0.62271804  0.74496116  0.01278896
  0.68486216  0.14022150  0.10242189
  0.85976648 -0.03393617  0.02168673
  0.74204443  0.40714491  0.02110320
 -0.97095145 -0.47744817 -0.00012409
  0.92601977 -0.68995752  0.00002942
  0.75221807 -0.25823309  0.03903937
 -0.45282299  0.35648319 -0.04779327
  0.79141885 -0.97657773 -0.00008663
 -0.10090948 -0.64979063 -0.38572072
 -0.42458723 -0.27917679  0.06516914
  0.51909520 -0.05452994  0.30249262
 -0.08156261 -0.47058453 -0.34848869
 -0.66486153  0.60155738  0.00790699
  0.58528336 -0.53848193 -0.01464388
 -0.14960621  0.87540020  0.10321787
  0.43113775 -0.81411046 -0.04034918
  0.86642575 -0.24329628  0.01232823
 -0.62321146  0.16017282 -0.15179303
  0.25197312 -0.13853244  0.13339853
  0.53961269 -0.76891851 -0.02031583
  0.89007807 -0.82680213 -0.00005358
 -0.65043304 -0.21910600 -0.06039390
  0.31615066  0.12340063  0.23717661
 -0.16155407 -0.83870337 -0.08954720
  0.43448937  0.78716771  0.05218356
  0.54310830  0.17511308  0.21634184
 -0.54087373  0.26655807 -0.14340107
 -0.83878518 -0.49550748  0.00041188
  0.27120607 -0.46821879 -0.36081866
  0.92235622  0.42737058  0.00220446
 -0.29238273 -0.44016475  0.07045794
 -0.97847198  0.57554852 -0.00012540
  0.96177595 -0.84972468 -0.00000729
 -0.06558247 -0.92314323 -0.05508920
  0.00777211  0.39611698  0.57541220
  0.57934454  0.45500462  0.07297974
  0.30736739  0.95298922  0.02308572
 -0.49709952 -0.08782081 -0.21209306
 -0.85639391  0.84001040  0.00019723
  0.99299939 -0.20856162  0.00257826
 -0.95100415  0.74521223  0.00005815
 -0.36747942  0.71442794  0.13202371
  0.70262286  0.37836998  0.03514972
  0.80990871  0.74631428  0.00127324
  0.68032993  0.60381707  0.01609681
  0.11327840  0.50487676  0.71331286
  0.83095411 -0.19077447  0.02264100
 -0.81970780  0.87220092  0.00026794
  0.16926751 -0.53270128 -0.58566694
 -0.31194560  0.01780597 -0.14140398
  0.55658538 -0.70058222 -0.02478410
  0.08728879 -0.23047190  0.02315479
 -0.67747970  0.84097440  0.00258564
 -0.67853843 -0.20780733 -0.05702888
 -0.70203934  0.45694784 -0.00875422
  0.97706871 -0.96614620 -0.00000185
  0.80716283 -0.31429421  0.01686179
  0.72192210  0.91960311  0.00077048
  0.11993393 -0.73349745 -0.33229687
  0.14960670 -0.02915396  0.02886780
 -0.95613362 -0.07248734 -0.00618618
  0.05609875  0.02905549  0.02554880
  0.79711739 -0.69653667 -0.00052914
  0.70296908 -0.60091979 -0.00231049
 -0.29335732 -0.91476137 -0.01528615
 -0.69946876 -0.53928824  0.00555346
  0.61476481 -0.04294266  0.19685447
  0.00006869  0.41055761  0.62115343
 -0.76877527  0.07327692 -0.05722358
  0.04078118  0.91404641  0.08284289
 -0.64119682  0.06905459 -0.15827533
  0.67701606  0.34126967  0.05162477
  0.07610124 -0.62268867 -0.58022106
 -0.73649625 -0.76016085  0.00149364
  0.27535686 -0.66883738 -0.28808117
  0.29556892 -0.85818254 -0.06768215
  0.89444624 -0.17740100  0.01104733
  0.24502685 -0.64267988 -0.36844631
  0.20135265  0.16320621  0.07133042
 -0.93853789  0.96006788  0.00001558
  0.16549308  0.25510595  0.12493270
 -0.45886109 -0.35320995  0.06494018
 -0.04850394  0.53901591  0.79324611
  0.69300073  0.85516648  0.00220069
  0.49597590  0.71142875  0.05431380
  0.02919522  0.31889285  0.31303736
 -0.57799140 -0.52889010  0.01750819
  0.27535048  0.19115946  0.16703985
  0.80930314  0.83347734  0.00059184
 -0.08407329 -0.06576239  0.24419749
 -0.65773173 -0.64894004  0.00552520
  0.66158668 -0.71501369 -0.00589740
  0.64138291  0.35444401  0.06457044
 -0.42558840  0.52670124  0.12730199
  0.32210030 -0.87528469 -0.04940567
  0.89562406  0.93748760  0.00005237
 -0.52227273 -0.47029007  0.03302983
  0.24807364 -0.52892167 -0.44610105
  0.53737016 -0.71703193 -0.02846547
  0.96275339 -0.04503653  0.00562283
